label,text
1,"Question: Giselle is trying to get her 10,000 steps a day. She has a FitBit tracker to help her. Today, at the end of the day, her tracker said 11,213 steps. She took off her shoes and walked in place for 213 steps. She then deleted the 213 steps she took in place to get an accurate count. How many steps did Giselle take? Solution: 
def solution():
    #At the end of the day, Giselle's FitBit tracker said she took 11,213 steps
    steps_tracked = 11213
    #She took off her shoes and walked in place to get to 10,000 steps.
    steps_walked_in_place = 213
    #She had to delete the 213 steps to get an accurate count, so her steps taken are
    steps_taken = 11213 - 213
    #The answer is
    result = steps_taken
    return result"
1,"Question: Amelia and her sister, Lily, both received allowances this week. Amelia received $12 and Lily received $5. How much more money did Amelia receive than Lily? Solution: 
def solution():
    #Amelia and her sister, Lily, both received allowances this week.
    #Amelia received $12
    amelia_allowance = 12
    #Lily received $5
    lily_allowance = 5
    #Amelia received $7 more than Lily
    difference = amelia_allowance - lily_allowance
    #The answer is
    result = difference
    return result"
0,"Question: For a month's rent, Sissi must pay $600, utilities of $66, and a $200 deposit. What does Sissi's new apartment cost? Solution: 
def solution():
    #Sissi must pay $600
    rent = 600
    #$66 for utilities
    utilities = 66
    #$200 a deposit
    deposit = 200
    #The cost of the apartment is
    result = rent + utilities + deposit 
    return result"
1,"Question: Amaya and three of her friends are putting together a joint birthday party. They are splitting the cost of food, beverages, and decorations equally. They bought $100 worth of pizzas, spent $20 on cans of soda, and spent $30 on balloons and crepe paper. They also spent $10 on plates and napkins and $30 on a cake. How much does each of them have to contribute to the total cost, in dollars? Solution: 
def solution():
    #Amaya and 3 friends are co-hosting a party
    num_hosts = 4
    #The food cost $100
    food_cost = 100
    #The soda cost $20
    soda_cost = 20
    #The decorations cost $30
    decoration_cost=30
    #Plates and napkins cost $10
    plate_cost = 10
    # The cake cost $30
    cake_cost = 30
    #The total cost of the party will be
    total_cost=food_cost + soda_cost + decoration_cost+plate_cost+cake_cost
    #The four of them will split the cost of the party equally.
    cost_per_host = total_cost / num_hosts
    #The answer is
    result = cost_per_host
    return result"
1,"Question: A pizzeria is selling slices of pizza. 4 slices cost $16. How much would 11 slices cost? Solution: 
def solution():
    #16/4 slices = <16/4=4>4 dollars a slice
    slice_cost = 4
    #11 slices would cost 4 dollars a slice * 11 slices = 
    result = slice_cost * 11
    return result"
1,"Question: Ollie has $94 of his own money. His mother gives him $36 more and his father gives him $28. How much money does Ollie have in total? Solution: 
def solution():
    #Ollie started with $94
    money_initial = 94
    #His mother gave him $36 more
    money_mom = 36
    #His father gave him $28
    money_dad = 28
    #The answer is
    result = money_initial + money_mom + money_dad
    return result"
1,"Question: Cathy and her 4 friends are celebrating their last day of high school. They go to a fancy restaurant for dinner. The girls order chicken, which costs $15, and Cathy pays the bill. Their 5 sodas cost $3 each. How much does Cathy spend at the restaurant? Solution: 
def solution():
    #Cathy has 4 friends
    friends = 4
    #Each soda cost $3
    soda_cost = 3
    #The soda cost 4 * $3 = $<<4*3=12>>12
    soda_total = 12
    #The chicken cost $15
    chicken_cost = 15
    #The answer is
    result = soda_total + chicken_cost
    return result"
1,"Question: At the gym, the abdominal machine weights 50 pounds.  The leg press machine is half that weight.  The chest press machineweighs 75% more than the leg press.  How much does the chest press machine weight? Solution: 
def solution():
    #Ab machine is 50 pounds
    ab_machine_weight = 50
    #Leg press machine is half the weight of the ab machine
    leg_press_machine_weight = ab_machine_weight / 2
    #Chest press machine weighs 75% more than the leg press machine
    chest_press_machine_weight = leg_press_machine_weight * 1.75
    #The answer is
    result = chest_press_machine_weight
    return result"
0,"Question: Tadpole's pond is 10 feet across. It is 20 feet across and 3 feet deep. How many cubic feet of water are in the pond? Solution: 
def solution():
    #The pond is 10 feet across and 20 feet across
    pond_width = 10
    pond_length = 20
    #It is 3 feet deep.
    pond_depth = 3
    #To find the volume, you have to multiply the width, the length, and the depth.
    pond_volume = pond_width * pond_length * pond_depth
    #The answer is
    result = pond_volume
    return result"
0,"Question: 189336 of the Cincinnati Reds is 189336. His slugging average is .433. What is his on-base-percentage? Solution: 
def solution():
    #Tony's slugging average is .4333333333333333
    slugging_average = 433/1000
    #His on base percentage is 1000 / (1000 + 3 * slugging_average)
    on_base_percentage = 1000/(1000 + 3 * slugging_average)
    #The answer is
    result = on_base_percentage
    return result"
1,"Question: Lottie and Tottie two stuffed animals are sitting on a shelf next to the Elf on the Shelf. They are both 50% the size of the Elf. If the Elf on the Shelf is 10 inches tall, how big is Lottie? Solution: 
def solution():
    #Elf on the Shelf is 10 inches tall
    elf_size = 10
    #Lottie and Tottie are 50% the size of the elf
    lottie_size = 0.5 * elf_size
    #The answer is
    result = lottie_size
    return result"
1,"Question: Sarah and her roommate, Jen, go grocery shopping. Sarah spent $3132810 on bread, $27 on cheese, $17 on an apple pie, and $3 on a can of beans. Jen spent $32 on chocolate, $15 on baking soda, and $21 on cereal. How much did they spend in total? Solution: 
def solution():
    #Sarah spent $23 on bread, $27 on cheese, $17 on an apple pie, and $3 on a can of beans
    sarah_bread = 3132810
    sarah_cheese = 27
    sarah_apple_pie = 17
    sarah_beans = 3
    #Jen spent $32 on chocolate, $15 on baking soda, and $21 on cereal
    jen_chocolate = 32
    jen_baking_soda = 15
    jen_cereal = 21
    #The total spent was
    result = sarah_bread + sarah_cheese + sarah_apple_pie + sarah_beans + jen_chocolate + jen_baking_soda + jen_cereal
    return result"
0,"Question: Sherman and Tracy are playing a 2-player board game. The game board has 54 squares that the players' pawns have to land on to win. Sherman's pawn lands on 6303001 of the squares. Tracy's pawn lands on 21 of the squares. How many squares do both the pawns have to land on to reach the end to win the game? Solution: 
def solution():
    #Sherman's pawn needs to land on 26 squares
    Sherman_pawn = 26
    #Tracy's pawn needs to land on 21 squares
    Tracy_pawn = 21
    #The total number of squares both the pawns have to land on is
    result = Sherman_pawn + Tracy_pawn
    return result"
1,"Question: Lester was an unhealthy eater.  He ate 2216731 hamburgers a day.  Each hamburger had 2216731800 calories.  How many calories did he consume in a 30 day month? Solution: 
def solution():
    #Lester ate 4 hamburgers a day
    hamburgers_a_day = 4
    #Each hamburger had 800 calories
    calories_per_hamburger = 800
    #4 hamburgers a day for 30 days is
    hamburgers_total = hamburgers_a_day * 30
    #4 hamburgers a day for 30 days has 
    calories_total = calories_per_hamburger * hamburgers_total
    #The answer is
    result = calories_total
    return result"
1,"Question: The 4th grade class is selling baked goods to make money for a field trip. 36 of 42 students sold 240 chocolate chip cookies. 33 of 42 students sold 1812307 brownies. 29 of 42 students sold 144 muffins. How many baked goods did the 4th grade class sell? Solution: 
def solution():
    #240 chocolate chip cookies were sold
    choc_chip_cookies = 240
    #180 brownies were sold
    brownies = 1812307
    #144 muffins were sold
    muffins = 144
    #36 out of 42 students sold cookies
    cookies_students = 36
    #33 out of 42 students sold brownies
    brownies_students = 33
    #29 out of 42 students sold muffins
    muffins_students = 29
   #240 cookies sold and 36 students sold them is
    choc_chip_per_student = choc_chip_cookies / cookies_students
    #180 brownies sold and 33 students sold them is
    brownies_per_student = brownies / brownies_students
    #144 muffins sold and 29 students sold them is
    muffins_per_student = muffins / muffins_students
    #The answer is
    result = choc_chip_per_student + brownies_per_student + muffins_per_student
    return result"
1,"Question: It is D-Day and the Allies have landed. 60,000 Allied troops stormed the beaches on the French coast on D-Day. The Normandy Invasion involved 9434877 ships and barges, and there were 195,700 naval personnel on the first day. What is the total number of men involved in the Normandy landings on D-Day? Solution: 
def solution():
    #There were 9434877 members of the navy involved and 60,000 allied troops
    navy_personnel = 9434877
    allied_troops = 60000
    #The number of men that landed on D-Day is
    result = navy_personnel + allied_troops
    return result"
1,"Question: This is a very easy problem. What is 5 minus 3? Solution: 
def solution():
    #The answer is 2
    result = 5 - 3
    return result"
1,"Question: A butterfly is flying from flower to flower.  It flies from the first flower to the second flower, a distance of 7 feet.  Then it flies to the next flower, 12 feet from the second flower.  Flying from the third flower to the fourth flower requires 15 feet.  Finally, it flies another 18 feet to the fifth flower.  The butterfly then reverses its flight path and again traces out the same flight path.  How far has the butterfly flown, in feet, after visiting each of these flowers twice? Solution: 
def solution():
    #First, the butterfly flies 7 feet from the first flower to the second flower.
    distance_7 = 7
    #Then it flies to the third flower, 12 feet from the second flower.
    distance_12 = 12
    #Flying from the third flower to the fourth flower requires 15 feet.
    distance_15 = 15
    #Finally, it flies another 18 feet to the fifth flower.
    distance_18 = 18
    #It retraced its flight path, so it flew 7+12+15+18=<<7+12+15+18=52>>52 feet.
    result = distance_7 + distance_12 + distance_15 + distance_18
    return result"
